vehicle_number,leave_time,train,route_number,direction,service_key,trip_number,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,maximum_speed,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,Date,PDX_TRIP
3227,32795,7867,78,1,U,1030,32557,32773,14,5160,2,0,1,0,3,21,52.67,57375,0,7616681.34,661256.48,2,2,2023-01-29,247312552
3227,32821,7867,78,1,U,1030,32596,32821,0,5168,0,0,0,0,3,32,52.88,58432,0,7617128.3,662358.89,2,2,2023-01-29,247312552
3227,32835,7867,78,1,U,1030,32620,32835,0,5170,0,0,0,0,3,31,53.0,59062,0,7617298.86,662781.55,2,2,2023-01-29,247312552
3227,32848,7867,78,1,U,1030,32644,32848,0,5173,0,0,0,0,3,35,53.13,59711,0,7617570.49,663475.3,2,2,2023-01-29,247312552
3227,32857,7867,78,1,U,1030,32661,32857,0,5181,0,0,0,0,3,34,53.22,60164,0,7617764.71,663945.81,2,2,2023-01-29,247312552
3227,32884,7867,78,1,U,1030,32705,32884,0,5175,0,0,0,0,3,33,53.44,61322,0,7618179.2,664983.51,2,2,2023-01-29,247312552
3227,32933,7867,78,1,U,1030,32763,32933,0,14158,0,0,0,0,3,29,53.71,62890,0,7617298.16,665466.48,2,2,2023-01-29,247312552
3227,33020,7867,78,1,U,1030,32866,33020,0,13937,0,0,0,0,3,31,54.24,65623,0,7614541.0,665546.31,2,2,2023-01-29,247312552
3227,33047,7867,78,1,U,1030,32901,33047,0,9781,0,0,0,0,3,24,54.42,66555,0,7613468.07,665567.65,2,2,2023-01-29,247312552
3227,33099,7867,78,1,U,1030,32969,33099,0,9782,0,0,0,0,3,29,54.75,68379,0,7612059.32,665863.78,2,2,2023-01-29,247312552
3227,33131,7867,78,1,U,1030,33022,33131,0,13938,0,0,0,0,3,31,55.03,69790,0,7612114.87,667471.84,2,2,2023-01-29,247312552
3227,33183,7867,78,1,U,1030,33066,33160,8,3455,2,0,0,1,2,29,55.22,70968,0,7612156.45,668391.29,2,2,2023-01-29,247312552
3227,33196,7867,78,1,U,1030,33086,33196,0,3580,0,0,0,0,2,28,55.32,71506,0,7612157.11,669045.26,2,2,2023-01-29,247312552
3227,33213,7867,78,1,U,1030,33113,33213,0,3585,0,0,0,0,2,31,55.47,72221,0,7612176.5,669735.19,2,2,2023-01-29,247312552
3227,33255,7867,78,1,U,1030,33145,33233,12,3583,2,0,0,1,1,31,55.61,73087,0,7612203.83,670487.62,2,2,2023-01-29,247312552
3227,33277,7867,78,1,U,1030,33174,33277,0,3582,0,0,0,0,1,26,55.77,73862,0,7612226.52,671392.29,2,3,2023-01-29,247312552
3227,33317,7867,78,1,U,1030,33335,33317,0,12944,0,0,0,0,1,21,55.98,74938,0,7612063.98,672495.55,2,2,2023-01-29,247312552
3227,33412,7867,78,1,U,1030,33489,33412,0,8435,0,0,0,0,1,22,56.12,75965,0,7611948.77,673287.06,2,2,2023-01-29,247312552
3227,33445,7867,78,1,U,1030,33600,33445,0,9985,2,0,0,1,0,12,56.19,76703,0,7612210.67,673592.19,2,6,2023-01-29,247312552
3227,35156,7867,78,0,U,1050,35100,35156,0,9985,2,0,0,0,0,0,56.27,0,0,7612210.67,673592.19,2,5,2023-01-29,247312552
3227,35236,7867,78,0,U,1050,35220,35167,58,9981,2,0,4,0,5,12,56.3,200,0,7611944.88,673492.89,2,4,2023-01-29,247312552
3227,35336,7867,78,0,U,1050,35270,35336,0,12945,0,0,0,0,5,18,56.51,1260,0,7612063.2,672413.87,2,2,2023-01-29,247312552
3227,35416,7867,78,0,U,1050,35324,35416,0,8491,0,0,0,0,5,24,56.74,2395,0,7612202.95,671285.36,2,2,2023-01-29,247312552
3227,35434,7867,78,0,U,1050,35363,35434,0,3584,0,0,0,0,5,26,56.86,3212,0,7612182.49,670549.14,2,2,2023-01-29,247312552
3227,35454,7867,78,0,U,1050,35401,35454,0,3586,0,0,0,0,5,28,57.01,4032,0,7612166.33,669756.27,2,2,2023-01-29,247312552
3227,35474,7867,78,0,U,1050,35441,35474,0,3581,0,0,0,0,5,30,57.17,4865,0,7612142.01,668920.59,2,2,2023-01-29,247312552
3227,35531,7867,78,0,U,1050,35472,35496,21,3454,2,0,1,0,6,25,57.28,5522,0,7612116.57,668306.7,2,2,2023-01-29,247312552
3227,35607,7867,78,0,U,1050,35539,35576,22,13931,2,0,2,0,8,27,57.55,6936,0,7612075.77,666891.9,2,2,2023-01-29,247312552
3227,35635,7867,78,0,U,1050,35585,35635,0,9785,0,0,0,0,8,28,57.74,7917,0,7612061.79,665968.76,2,2,2023-01-29,247312552
3227,35713,7867,78,0,U,1050,35664,35713,0,13924,0,0,0,0,8,30,58.07,9573,0,7613506.0,665538.85,2,2,2023-01-29,247312552
3227,35742,7867,78,0,U,1050,35714,35742,0,13925,0,0,0,0,8,27,58.27,10643,0,7614592.54,665526.61,2,2,2023-01-29,247312552
3227,35872,7867,78,0,U,1050,35848,35851,11,14003,2,0,0,3,5,29,58.78,13468,0,7617244.72,665455.22,2,2,2023-01-29,247312552
3227,35959,7867,78,0,U,1050,35935,35959,0,5176,0,0,0,0,5,29,59.11,15292,0,7618092.9,664771.83,2,2,2023-01-29,247312552
3227,35995,7867,78,0,U,1050,35975,35983,6,5180,2,0,0,1,4,29,59.26,16158,0,7617737.96,663953.13,2,2,2023-01-29,247312552
3227,36010,7867,78,0,U,1050,36001,36010,0,5159,0,0,0,0,4,27,59.37,16696,0,7617585.49,663570.44,2,2,2023-01-29,247312552
3227,36024,7867,78,0,U,1050,36031,36024,0,5169,0,0,0,0,4,32,59.5,17329,0,7617317.31,662907.97,2,2,2023-01-29,247312552
3227,36037,7867,78,0,U,1050,36058,36037,0,5167,0,0,0,0,4,31,59.61,17910,0,7617061.25,662275.06,2,2,2023-01-29,247312552
3227,36078,7867,78,0,U,1050,36108,36067,6,5161,2,0,0,1,3,31,59.79,18963,0,7616652.99,661316.37,2,2,2023-01-29,247312552
3227,36165,7867,78,0,U,1050,36174,36150,6,6125,2,0,0,1,2,23,60.04,20351,0,7617008.48,660314.95,2,2,2023-01-29,247312552
3227,36254,7867,78,0,U,1050,36240,36241,8,9652,2,0,0,2,0,21,60.28,21742,0,7617417.92,659295.96,2,4,2023-01-29,247312552
3227,36355,7867,78,0,U,1050,36310,36355,0,9221,0,0,0,0,0,19,60.56,23127,0,7618107.58,659782.78,2,2,2023-01-29,247312552
3227,36394,7867,78,0,U,1050,36354,36394,0,2282,0,0,0,0,0,23,60.7,23993,0,7618771.72,659464.62,2,2,2023-01-29,247312552
3227,36415,7867,78,0,U,1050,36403,36415,0,2312,0,0,0,0,0,32,60.88,24954,0,7619564.9,659069.54,2,2,2023-01-29,247312552
3227,36431,7867,78,0,U,1050,36440,36431,0,2308,0,0,0,0,0,32,61.01,25689,0,7620203.43,658770.02,2,2,2023-01-29,247312552
3227,36443,7867,78,0,U,1050,36470,36443,0,2299,0,0,0,0,0,32,61.12,26283,0,7620818.12,658444.2,2,2,2023-01-29,247312552
3227,36469,7867,78,0,U,1050,36529,36469,0,13581,0,0,0,0,0,33,61.34,27448,0,7620753.95,657465.2,2,2,2023-01-29,247312552
3227,36498,7867,78,0,U,1050,36591,36498,0,13927,0,0,0,0,0,32,61.58,28655,0,7620679.97,656173.17,2,2,2023-01-29,247312552
3227,36516,7867,78,0,U,1050,36632,36516,0,14051,0,0,0,0,0,31,61.73,29475,0,7620688.54,655490.13,2,2,2023-01-29,247312552
3227,36545,7867,78,0,U,1050,36706,36545,0,13928,0,0,0,0,0,37,62.0,30925,0,7620682.33,653996.32,2,2,2023-01-29,247312552
3227,36574,7867,78,0,U,1050,36764,36574,0,13929,0,0,0,0,0,32,62.22,32067,0,7620720.12,652734.34,2,2,2023-01-29,247312552
3227,36655,7867,78,0,U,1050,36841,36655,0,3673,0,0,0,0,0,21,62.51,33583,0,7619697.08,651739.23,2,2,2023-01-29,247312552
3227,36721,7867,78,0,U,1050,36900,36721,0,8209,2,0,0,0,0,13,62.65,34754,0,7619554.05,651127.56,2,6,2023-01-29,247312552
3227,37299,7867,78,1,U,1050,37260,37299,0,8209,2,0,1,0,1,0,62.71,0,0,7619554.05,651127.56,2,5,2023-01-29,247312552
3227,37421,7867,78,1,U,1050,37318,37421,0,3655,0,0,0,0,1,18,62.92,1283,0,7619923.44,651907.94,2,2,2023-01-29,247312552
3227,37647,7867,78,1,U,1050,37396,37566,73,13933,2,0,1,0,2,20,63.21,3028,0,7620736.26,652916.26,2,2,2023-01-29,247312552
3227,37697,7867,78,1,U,1050,37446,37681,10,13934,2,0,1,0,3,28,63.42,4147,0,7620712.73,654045.8,2,2,2023-01-29,247312552
3227,37731,7867,78,1,U,1050,37512,37731,0,14052,0,0,0,0,3,34,63.72,5617,0,7620687.86,655612.34,2,2,2023-01-29,247312552
3227,37772,7867,78,1,U,1050,37541,37772,0,13935,0,0,0,0,3,26,63.84,6253,0,7620703.89,656275.36,2,2,2023-01-29,247312552
3227,37801,7867,78,1,U,1050,37576,37801,0,13992,0,0,0,0,3,26,63.98,7047,0,7620732.34,657079.18,2,2,2023-01-29,247312552
3227,37828,7867,78,1,U,1050,37619,37828,0,2264,0,0,0,0,3,27,64.17,8012,0,7620983.5,657905.58,2,2,2023-01-29,247312552
3227,37842,7867,78,1,U,1050,37644,37842,0,2287,0,0,0,0,3,28,64.28,8566,0,7620906.94,658425.66,2,2,2023-01-29,247312552
3227,37853,7867,78,1,U,1050,37668,37853,0,2298,0,0,0,0,3,31,64.37,9104,0,7620509.1,658657.13,2,2,2023-01-29,247312552
3227,37863,7867,78,1,U,1050,37689,37863,0,2307,0,0,0,0,3,34,64.46,9573,0,7620080.49,658853.35,2,2,2023-01-29,247312552
3227,37874,7867,78,1,U,1050,37721,37874,0,2311,0,0,0,0,3,34,64.56,10269,0,7619404.46,659160.86,2,2,2023-01-29,247312552
3227,37894,7867,78,1,U,1050,37760,37894,0,12402,0,0,0,0,3,32,64.74,11142,0,7618783.94,659488.35,2,2,2023-01-29,247312552
3227,37953,7867,78,1,U,1050,37815,37953,0,13582,0,0,0,0,3,24,64.97,12372,0,7617806.68,659444.76,2,2,2023-01-29,247312552
3227,38027,7867,78,1,U,1050,37860,38007,5,9650,2,0,0,0,3,16,65.14,13376,0,7617382.4,659356.05,2,4,2023-01-29,247312552
3227,38076,7867,78,1,U,1050,37902,38076,0,6175,0,0,0,0,3,20,65.34,14491,0,7617017.51,660180.1,2,2,2023-01-29,247312552
3227,38128,7867,78,1,U,1050,37940,38128,0,2295,0,0,0,0,3,25,65.54,15512,0,7616538.27,660962.89,2,2,2023-01-29,247312552
3227,38139,7867,78,1,U,1050,37957,38139,0,5160,0,0,0,0,3,27,65.62,15961,0,7616660.17,661252.33,2,2,2023-01-29,247312552
3227,38162,7867,78,1,U,1050,37996,38162,0,5168,0,0,0,0,3,32,65.83,17018,0,7617105.47,662323.06,2,2,2023-01-29,247312552
3227,38176,7867,78,1,U,1050,38020,38176,0,5170,0,0,0,0,3,31,65.94,17648,0,7617358.59,662960.78,2,2,2023-01-29,247312552
3227,38189,7867,78,1,U,1050,38044,38189,0,5173,0,0,0,0,3,34,66.07,18297,0,7617538.92,663402.51,2,2,2023-01-29,247312552
3227,38197,7867,78,1,U,1050,38061,38197,0,5181,0,0,0,0,3,35,66.14,18750,0,7617736.82,663885.32,2,2,2023-01-29,247312552
3227,38222,7867,78,1,U,1050,38105,38222,0,5175,0,0,0,0,3,35,66.35,19908,0,7618154.81,664919.63,2,2,2023-01-29,247312552
3227,38276,7867,78,1,U,1050,38163,38276,0,14158,0,0,0,0,3,28,66.65,21476,0,7617201.28,665480.15,2,2,2023-01-29,247312552
3227,38347,7867,78,1,U,1050,38266,38347,0,13937,0,0,0,0,3,30,67.18,24209,0,7614429.03,665552.77,2,2,2023-01-29,247312552
3227,38392,7867,78,1,U,1050,38301,38392,0,9781,0,0,0,0,3,24,67.35,25141,0,7613503.0,665568.48,2,2,2023-01-29,247312552
3227,38442,7867,78,1,U,1050,38369,38442,0,9782,0,0,0,0,3,30,67.67,26965,0,7612056.64,665832.85,2,2,2023-01-29,247312552
3227,38475,7867,78,1,U,1050,38422,38475,0,13938,0,0,0,0,3,31,67.94,28376,0,7612107.51,667357.88,2,2,2023-01-29,247312552
3227,38544,7867,78,1,U,1050,38466,38544,0,3455,0,0,0,0,3,26,68.15,29554,0,7612139.41,668567.95,2,2,2023-01-29,247312552
3227,38582,7867,78,1,U,1050,38486,38559,16,3580,2,0,2,0,5,20,68.24,30092,0,7612156.61,668919.44,2,2,2023-01-29,247312552
3227,38599,7867,78,1,U,1050,38513,38599,0,3585,0,0,0,0,5,28,68.37,30807,0,7612176.65,669740.29,2,2,2023-01-29,247312552
3227,38626,7867,78,1,U,1050,38545,38626,0,3583,0,0,0,0,5,27,68.55,31673,0,7612205.57,670620.7,2,2,2023-01-29,247312552
3227,38648,7867,78,1,U,1050,38574,38648,0,3582,0,0,0,0,5,25,68.69,32448,0,7612222.95,671357.01,2,3,2023-01-29,247312552
3227,38749,7867,78,1,U,1050,38735,38733,8,12944,2,0,0,1,4,20,68.88,33524,0,7612137.0,672329.69,2,2,2023-01-29,247312552
3227,38847,7867,78,1,U,1050,38889,38847,0,8435,0,0,0,0,4,20,69.04,34551,0,7611918.27,673252.18,2,2,2023-01-29,247312552
3227,38883,7867,78,1,U,1050,39000,38883,0,9985,2,0,0,4,0,11,69.12,35289,0,7612212.85,673596.51,2,6,2023-01-29,247312552
3227,40517,7867,78,0,U,1080,40440,40517,0,9985,2,0,0,0,0,0,69.19,0,0,7612212.85,673596.51,2,5,2023-01-29,247312552
3227,40572,7867,78,0,U,1080,40560,40528,27,9981,2,0,4,0,4,12,69.23,200,0,7611948.16,673490.97,2,4,2023-01-29,247312552
3227,40682,7867,78,0,U,1080,40610,40682,0,12945,0,0,0,0,4,17,69.44,1260,0,7612090.86,672349.25,2,2,2023-01-29,247312552
3227,40796,7867,78,0,U,1080,40664,40796,0,8491,0,0,0,0,4,22,69.64,2395,0,7612206.8,671447.56,2,2,2023-01-29,247312552
3227,40836,7867,78,0,U,1080,40703,40836,0,3584,0,0,0,0,4,25,69.79,3212,0,7612186.7,670606.65,2,2,2023-01-29,247312552
3227,40857,7867,78,0,U,1080,40741,40857,0,3586,0,0,0,0,4,28,69.94,4032,0,7612166.64,669704.1,2,2,2023-01-29,247312552
3227,40890,7867,78,0,U,1080,40781,40890,0,3581,0,0,0,0,4,30,70.1,4865,0,7612143.33,668930.76,2,2,2023-01-29,247312552
3227,40925,7867,78,0,U,1080,40812,40911,7,3454,2,0,0,1,3,24,70.21,5522,0,7612118.25,668311.4,2,2,2023-01-29,247312552
3227,40984,7867,78,0,U,1080,40879,40970,8,13931,2,0,1,0,5,26,70.48,6936,0,7612077.89,666894.4,2,2,2023-01-29,247312552
3227,41012,7867,78,0,U,1080,40925,41012,0,9785,0,0,0,0,5,28,70.67,7917,0,7612059.33,665801.04,2,2,2023-01-29,247312552
3227,41081,7867,78,0,U,1080,41004,41081,0,13924,0,0,0,0,5,29,71.0,9573,0,7613602.73,665537.93,2,2,2023-01-29,247312552
3227,41105,7867,78,0,U,1080,41054,41105,0,13925,0,0,0,0,5,26,71.17,10643,0,7614390.83,665526.86,2,2,2023-01-29,247312552
3227,41211,7867,78,0,U,1080,41188,41211,0,14003,0,0,0,0,5,31,71.72,13468,0,7617462.09,665446.17,2,2,2023-01-29,247312552
3227,41325,7867,78,0,U,1080,41275,41325,0,5176,0,0,0,0,5,29,72.07,15292,0,7618044.45,664646.26,2,2,2023-01-29,247312552
3227,41344,7867,78,0,U,1080,41315,41344,0,5180,0,0,0,0,5,31,72.22,16158,0,7617704.18,663847.22,2,2,2023-01-29,247312552
3227,41356,7867,78,0,U,1080,41341,41356,0,5159,0,0,0,0,5,29,72.32,16696,0,7617467.68,663279.41,2,2,2023-01-29,247312552
3227,41370,7867,78,0,U,1080,41371,41370,0,5169,0,0,0,0,5,30,72.43,17329,0,7617299.69,662856.3,2,2,2023-01-29,247312552
3227,41383,7867,78,0,U,1080,41398,41383,0,5167,0,0,0,0,5,30,72.54,17910,0,7617052.29,662248.69,2,2,2023-01-29,247312552
3227,41425,7867,78,0,U,1080,41448,41414,7,5161,2,0,0,1,4,31,72.73,18963,0,7616621.64,661251.6,2,2,2023-01-29,247312552
3227,41505,7867,78,0,U,1080,41514,41505,0,6125,0,0,0,0,4,26,73.0,20351,0,7617009.7,660158.07,2,2,2023-01-29,247312552
3227,41596,7867,78,0,U,1080,41580,41571,15,9652,2,0,1,2,3,18,73.21,21742,0,7617421.67,659310.45,2,4,2023-01-29,247312552
3227,41765,7867,78,0,U,1080,41657,41765,0,9221,0,0,0,0,3,18,73.49,23127,0,7618090.54,659788.37,2,2,2023-01-29,247312552
3227,41821,7867,78,0,U,1080,41705,41821,0,2282,0,0,0,0,3,26,73.62,23993,0,7618828.65,659434.94,2,2,2023-01-29,247312552
3227,41842,7867,78,0,U,1080,41758,41842,0,2312,0,0,0,0,3,31,73.8,24954,0,7619636.19,659029.97,2,2,2023-01-29,247312552
3227,41857,7867,78,0,U,1080,41799,41857,0,2308,0,0,0,0,3,32,73.94,25689,0,7620277.51,658729.64,2,2,2023-01-29,247312552
3227,41869,7867,78,0,U,1080,41832,41869,0,2299,0,0,0,0,3,34,74.05,26283,0,7620716.34,658494.84,2,2,2023-01-29,247312552
3227,41896,7867,78,0,U,1080,41897,41896,0,13581,0,0,0,0,3,32,74.27,27448,0,7620728.56,657383.85,2,2,2023-01-29,247312552
3227,41942,7867,78,0,U,1080,41964,41942,0,13927,0,0,0,0,3,33,74.51,28655,0,7620679.95,656145.08,2,2,2023-01-29,247312552
3227,41960,7867,78,0,U,1080,42009,41960,0,14051,0,0,0,0,3,32,74.66,29475,0,7620688.15,655503.64,2,2,2023-01-29,247312552
3227,42019,7867,78,0,U,1080,42090,41991,15,13928,2,0,0,0,3,38,74.91,30925,0,7620676.69,654042.43,2,2,2023-01-29,247312552
3227,42053,7867,78,0,U,1080,42153,42053,0,13929,0,0,0,0,3,26,75.14,32067,0,7620719.22,652793.82,2,2,2023-01-29,247312552
3227,42267,7867,78,0,U,1080,42237,42236,12,3673,2,0,1,0,4,17,75.39,33583,0,7619935.43,651969.25,2,2,2023-01-29,247312552
3227,42380,7867,78,0,U,1080,42300,42329,29,10180,2,0,1,0,5,17,75.64,34708,0,7619649.43,651185.79,2,4,2023-01-29,247312552
3227,42440,7867,78,0,U,1080,42332,42440,0,1123,0,0,0,0,5,26,75.78,35620,0,7620436.11,650409.78,2,2,2023-01-29,247312552
3227,42488,7867,78,0,U,1080,42376,42488,0,2815,0,0,0,0,5,22,76.0,36850,0,7621083.79,650903.36,2,2,2023-01-29,247312552
3227,42524,7867,78,0,U,1080,42430,42524,0,2812,0,0,0,0,5,32,76.29,38389,0,7622390.06,650135.12,2,2,2023-01-29,247312552
3227,42549,7867,78,0,U,1080,42466,42549,0,12958,0,0,0,0,5,30,76.49,39426,0,7623393.34,649826.24,2,2,2023-01-29,247312552
3227,42603,7867,78,0,U,1080,42494,42603,0,2818,0,0,0,0,5,29,76.63,40200,0,7624043.73,649276.67,2,2,2023-01-29,247312552
3227,42687,7867,78,0,U,1080,42539,42675,6,2496,2,0,0,1,4,19,76.83,41493,0,7624433.77,650020.08,2,2,2023-01-29,247312552
3227,42703,7867,78,0,U,1080,42556,42703,0,2494,0,0,0,0,4,23,76.93,41978,0,7624975.36,649962.69,2,2,2023-01-29,247312552
3227,42772,7867,78,0,U,1080,42606,42772,0,7847,0,0,0,0,4,24,77.21,43396,0,7625393.74,651153.96,2,2,2023-01-29,247312552
3227,42856,7867,78,0,U,1080,42655,42856,0,7849,0,0,0,0,4,26,77.46,44783,0,7625453.36,652291.02,2,2,2023-01-29,247312552
3227,42872,7867,78,0,U,1080,42679,42872,0,7844,0,0,0,0,4,28,77.58,45456,0,7625485.31,653107.15,2,2,2023-01-29,247312552
3227,42948,7867,78,0,U,1080,42738,42948,0,2257,0,0,0,0,4,22,77.9,47142,0,7626935.08,653438.18,2,2,2023-01-29,247312552
3227,42976,7867,78,0,U,1080,42757,42965,4,3387,2,0,0,0,4,21,77.98,47680,0,7626932.09,653848.59,2,2,2023-01-29,247312552
3227,43006,7867,78,0,U,1080,42796,43006,0,3393,0,0,0,0,4,29,78.2,48783,0,7627697.4,654733.02,2,2,2023-01-29,247312552
3227,43195,7867,78,0,U,1080,42996,43176,8,13645,2,0,0,2,2,32,79.26,54455,0,7630516.49,654120.38,2,2,2023-01-29,247312552
3227,43264,7867,78,0,U,1080,43106,43264,0,3125,0,0,0,0,2,37,79.85,57569,0,7632443.34,652187.13,2,2,2023-01-29,247312552
3227,43295,7867,78,0,U,1080,43148,43295,0,672,0,0,0,0,2,29,80.09,58770,0,7632716.58,651056.23,2,2,2023-01-29,247312552
3227,43348,7867,78,0,U,1080,43199,43328,12,3141,2,0,1,0,3,32,80.32,60200,0,7633476.9,649966.69,2,2,2023-01-29,247312552
3227,43375,7867,78,0,U,1080,43234,43375,0,3134,0,0,0,0,3,27,80.52,61211,0,7634372.53,649923.18,2,2,2023-01-29,247312552
3227,43435,7867,78,0,U,1080,43320,43435,0,3137,0,0,0,0,3,33,81.0,63648,0,7635423.54,649071.22,2,2,2023-01-29,247312552
3227,43451,7867,78,0,U,1080,43338,43451,0,3127,0,0,0,0,3,15,81.07,64154,0,7635307.6,648588.2,2,2,2023-01-29,247312552
3227,43476,7867,78,0,U,1080,43368,43476,0,1230,0,0,0,0,3,27,81.22,65013,0,7636070.81,648790.93,2,2,2023-01-29,247312552
3227,43499,7867,78,0,U,1080,43407,43499,0,1225,0,0,0,0,3,34,81.44,66109,0,7637003.5,648616.68,2,2,2023-01-29,247312552
3227,43514,7867,78,0,U,1080,43436,43514,0,1234,0,0,0,0,3,38,81.59,66942,0,7637759.67,648306.85,2,2,2023-01-29,247312552
3227,43526,7867,78,0,U,1080,43460,43526,0,1232,0,0,0,0,3,38,81.72,67621,0,7638556.04,648020.03,2,2,2023-01-29,247312552
3227,43538,7867,78,0,U,1080,43484,43538,0,1228,0,0,0,0,3,38,81.84,68297,0,7639105.37,647970.46,2,2,2023-01-29,247312552
3227,43556,7867,78,0,U,1080,43519,43556,0,1224,0,0,0,0,3,49,82.04,69298,0,7640238.27,647931.34,2,2,2023-01-29,247312552
3227,43621,7867,78,0,U,1080,43611,43621,0,1222,0,0,0,0,3,46,82.54,71909,0,7642872.95,647759.82,2,2,2023-01-29,247312552
3227,43664,7867,78,0,U,1080,43656,43664,0,2,0,0,0,0,3,29,82.79,73182,0,7643854.43,646894.49,2,2,2023-01-29,247312552
3227,43688,7867,78,0,U,1080,43680,43678,5,6,2,0,0,1,2,16,82.84,73868,0,7644191.39,646836.19,2,2,2023-01-29,247312552
3227,43764,7867,78,0,U,1080,43740,43764,0,9545,2,0,0,2,0,24,83.14,75558,0,7645467.7,647094.76,2,6,2023-01-29,247312552
3227,44731,7867,78,1,U,1100,44700,44731,0,9545,2,0,0,0,0,0,83.16,0,0,7645467.7,647094.76,2,5,2023-01-29,247312552
3227,44780,7867,78,1,U,1100,44718,44754,11,3363,2,0,3,0,4,17,83.23,492,0,7645529.11,646732.03,2,2,2023-01-29,247312552
3227,44826,7867,78,1,U,1100,44768,44826,0,7,0,0,0,0,4,29,83.5,1814,0,7644292.5,646852.07,2,2,2023-01-29,247312552
3227,44855,7867,78,1,U,1100,44793,44855,0,4,0,0,0,0,4,28,83.62,2464,0,7643575.48,647008.87,2,2,2023-01-29,247312552
3227,44909,7867,78,1,U,1100,44845,44909,0,1221,0,0,0,0,4,30,83.89,3852,0,7642544.63,647871.16,2,2,2023-01-29,247312552
3227,44928,7867,78,1,U,1100,44884,44928,0,1219,0,0,0,0,4,38,84.08,4885,0,7641730.84,647895.69,2,2,2023-01-29,247312552
3227,44956,7867,78,1,U,1100,44939,44956,0,1223,0,0,0,0,4,36,84.36,6332,0,7640138.38,647979.64,2,2,2023-01-29,247312552
3227,44975,7867,78,1,U,1100,44978,44975,0,1227,0,0,0,0,4,37,84.56,7379,0,7639048.25,648013.96,2,2,2023-01-29,247312552
3227,44983,7867,78,1,U,1100,45002,44983,0,1231,0,0,0,0,4,39,84.64,8009,0,7638484.01,648072.32,2,2,2023-01-29,247312552
3227,44994,7867,78,1,U,1100,45026,44994,0,1233,0,0,0,0,4,40,84.77,8661,0,7637930.72,648268.64,2,2,2023-01-29,247312552
3227,45019,7867,78,1,U,1100,45077,45019,0,1226,0,0,0,0,4,38,85.03,10013,0,7636623.88,648794.81,2,2,2023-01-29,247312552
3227,45030,7867,78,1,U,1100,45099,45030,0,1229,0,0,0,0,4,35,85.13,10581,0,7636113.33,648843.39,2,2,2023-01-29,247312552
3227,45059,7867,78,1,U,1100,45128,45059,0,1220,0,0,0,0,4,25,85.27,11358,0,7635304.85,648628.4,2,2,2023-01-29,247312552
3227,45091,7867,78,1,U,1100,45158,45091,0,3138,0,0,0,0,4,26,85.43,12165,0,7635519.11,649279.06,2,2,2023-01-29,247312552
3227,45113,7867,78,1,U,1100,45191,45113,0,3133,0,0,0,0,4,30,85.6,13048,0,7635416.75,650072.6,2,2,2023-01-29,247312552
3227,45156,7867,78,1,U,1100,45258,45156,0,3135,0,0,0,0,4,30,85.94,14803,0,7634168.97,650039.27,2,2,2023-01-29,247312552
3227,45187,7867,78,1,U,1100,45282,45187,0,10305,0,0,0,0,4,20,86.05,15440,0,7633525.74,649968.27,2,2,2023-01-29,247312552
3227,45198,7867,78,1,U,1100,45299,45198,0,3129,0,0,0,0,4,26,86.14,15896,0,7633129.91,650312.13,2,2,2023-01-29,247312552
3227,45222,7867,78,1,U,1100,45338,45222,0,3132,0,0,0,0,4,30,86.33,16932,0,7632729.46,651057.7,2,2,2023-01-29,247312552
3227,45252,7867,78,1,U,1100,45385,45252,0,3126,0,0,0,0,4,31,86.58,18176,0,7632442.13,652236.4,2,2,2023-01-29,247312552
3227,45328,7867,78,1,U,1100,45511,45328,0,7579,0,0,0,0,4,36,87.22,21522,0,7630559.71,654681.98,2,2,2023-01-29,247312552
3227,45529,7867,78,1,U,1100,45720,45521,5,3392,2,0,0,0,4,28,88.25,27077,0,7627256.43,654423.91,2,2,2023-01-29,247312552
3227,45555,7867,78,1,U,1100,45757,45555,0,3388,0,0,0,0,4,25,88.39,28068,0,7626909.59,653953.9,2,2,2023-01-29,247312552
3227,45585,7867,78,1,U,1100,45776,45585,0,3389,0,0,0,0,4,23,88.49,28566,0,7626861.16,653365.46,2,2,2023-01-29,247312552
3227,45649,7867,78,1,U,1100,45836,45649,0,13210,0,0,0,0,4,25,88.8,30164,0,7625469.53,653029.17,2,2,2023-01-29,247312552
3227,45666,7867,78,1,U,1100,45863,45666,0,7846,0,0,0,0,4,29,88.93,30866,0,7625436.18,652402.74,2,2,2023-01-29,247312552
3227,45703,7867,78,1,U,1100,45918,45703,0,7848,0,0,0,0,4,29,89.2,32326,0,7625380.29,650956.64,2,2,2023-01-29,247312552
3227,45813,7867,78,1,U,1100,45943,45737,52,13736,2,0,1,0,5,15,89.31,33002,0,7625042.97,650730.77,2,2,2023-01-29,247312552
3227,45911,7867,78,1,U,1100,46041,45911,0,2817,0,0,0,0,5,27,89.79,35604,0,7623835.64,649569.52,2,2,2023-01-29,247312552
3227,45950,7867,78,1,U,1100,46074,45950,0,2810,0,0,0,0,5,25,89.93,36473,0,7623132.17,649854.69,2,2,2023-01-29,247312552
3227,45974,7867,78,1,U,1100,46113,45974,0,2811,0,0,0,0,5,29,90.12,37516,0,7622210.92,650259.03,2,2,2023-01-29,247312552
